session_id,msisdn,package_code,used_imei,session_time,network_type,payload_mb
CDR000007264,81170641125,PKG-001,350000009999999,2023-06-15 06:35:00,4G,735.64
CDR000007265,81152045082,PKG-001,350000000001539,2023-04-21 07:08:00,4G,1483.77
CDR000007266,82193718571,PKG-004,350000000006786,2023-09-21 07:06:00,3G,1807.82
CDR000007267,81141282319,PKG-005,350000000001108,2023-04-22 21:11:00,5G,1040.47
CDR000007268,81161373860,PKG-010,350000000951652,2023-06-17 02:47:00,4G,1304.62
CDR000007269,81246958036,PKG-009,350000000002025,2023-08-21 07:33:00,4G,1551.91
CDR000007270,81151672579,PKG-005,350000000006472,2023-04-16 00:18:00,3G,1205.12
CDR000007271,82120998429,PKG-010,350000000393585,2023-05-28 02:37:00,3G,1840.13
CDR000007272,82227415408,PKG-010,350000000001107,2023-11-22 16:47:00,4G,928.11
CDR000007273,85220937118,PKG-010,350000000003041,2023-03-10 14:48:00,5G,1523.46
CDR000007274,81144022297,PKG-004,350000000005615,2023-01-12 21:28:00,3G,933.77
CDR000007275,85286820625,PKG-009,350000000006022,2023-09-07 02:47:00,4G,1212.67
CDR000007276,82222746534,PKG-005,350000000773019,2023-03-18 11:40:00,4G,597.0
CDR000007277,85268219131,PKG-008,350000000005669,2023-08-29 15:15:00,5G,555.5
CDR000007279,81111395501,PKG-006,350000000003911,2023-11-12 09:33:00,3G,1007.26
CDR000007280,82116488778,PKG-003,350000000449098,2023-06-29 01:56:00,3G,721.73
CDR000007281,81137704384,PKG-003,350000000540047,2023-07-11 15:08:00,4G,1050.76
CDR000007282,81212908717,PKG-008,350000000001630,2023-10-23 02:54:00,4G,608.22
CDR000007283,82118825957,PKG-001,350000000003236,2023-03-03 15:50:00,3G,2026.48
CDR000007284,82148021330,PKG-009,350000000008653,2023-11-16 08:26:00,4G,647.11
CDR000007285,82143330930,PKG-005,350000000198918,2023-06-20 13:34:00,5G,1668.17
CDR000007286,85265831226,PKG-007,350000000002530,2023-03-31 01:44:00,4G,133.45
CDR000007287,82118821921,PKG-001,350000000005453,2023-06-11 18:08:00,4G,202.84
CDR000007289,81154216143,PKG-004,350000000001278,2023-05-01 02:24:00,4G,1249.36
CDR000007290,82244424659,PKG-004,350000000007300,2023-07-11 22:20:00,4G,1041.12
CDR000007291,82184352911,PKG-001,350000000540567,2023-07-12 15:29:00,4G,1118.49
CDR000007292,81267086391,PKG-004,350000000003118,2023-11-04 10:25:00,3G,1213.05
CDR000007293,82290287144,PKG-006,350000000302435,2023-09-29 16:05:00,3G,871.84
CDR000007294,82231382859,PKG-003,350000000007406,2023-05-11 14:44:00,4G,1399.04
CDR000007295,85297631071,PKG-007,350000000001126,2023-11-20 01:06:00,4G,460.2
CDR000007296,81232862513,PKG-002,350000000455547,2023-05-11 10:03:00,3G,296.75
CDR000007297,81222769881,PKG-006,350000000001251,2023-04-21 17:45:00,5G,1987.67
CDR000007298,81184518429,PKG-010,350000000071269,2023-05-06 16:04:00,5G,934.04
CDR000007299,82121777980,PKG-006,350000009999999,2023-11-29 10:53:00,4G,1138.73
CDR000007300,82289477077,PKG-003,350000000002003,2023-03-27 04:12:00,4G,1983.89
CDR000007301,81242911750,PKG-008,350000009999999,2023-04-25 08:49:00,5G,187.15
CDR000007302,82115753663,PKG-010,350000000001040,2023-01-25 11:00:00,4G,1450.83
CDR000007303,82243660067,PKG-008,350000000546943,2023-05-02 19:56:00,4G,1896.73
CDR000007304,81196948364,PKG-006,350000000283010,2023-02-20 22:31:00,5G,1147.81
CDR000007305,82171930157,PKG-010,350000000002152,2023-03-05 16:51:00,3G,2044.9
CDR000007306,82162909468,PKG-009,350000000002664,2023-06-04 05:58:00,5G,859.74
CDR000007307,81264520960,PKG-002,350000000007037,2023-04-25 21:43:00,4G,1909.33
CDR000007308,82182293404,PKG-006,350000000002552,2023-10-13 19:50:00,4G,137.0
CDR000007309,82180874372,PKG-001,350000000003669,2023-03-03 14:52:00,3G,1490.72
CDR000007310,81183357497,PKG-010,350000000001119,2023-03-05 19:25:00,4G,1668.49
CDR000007311,81146061375,PKG-009,350000000007297,2023-06-12 06:32:00,4G,1891.95
CDR000007312,85241953416,PKG-007,350000000724544,2023-03-07 05:51:00,4G,910.54
CDR000007313,81295549136,PKG-008,350000000609128,2023-10-16 01:35:00,4G,1870.74
CDR000007314,82265284006,PKG-005,350000000349467,2023-07-10 02:33:00,5G,1550.11
CDR000007315,85254434551,PKG-005,350000000008584,2023-09-02 16:56:00,4G,452.06
CDR000007316,82266328192,PKG-009,350000000008826,2023-03-12 13:36:00,3G,1045.05
CDR000007317,81156217470,PKG-008,350000000874448,2023-08-28 07:10:00,4G,1683.2
CDR000007318,81239718540,PKG-003,350000000005602,2023-10-02 07:31:00,3G,518.74
CDR000007319,85257259835,PKG-005,350000000176354,2023-05-17 11:56:00,3G,217.94
CDR000007320,81262883917,PKG-003,350000000007507,2023-09-19 16:07:00,4G,318.64
CDR000007321,81215335737,PKG-008,350000000665692,2023-09-30 11:23:00,4G,125.98
CDR000007322,81256427058,PKG-005,350000000007111,2023-06-12 18:45:00,4G,1437.76
CDR000007323,82129335643,PKG-006,350000000001819,2023-11-11 04:06:00,4G,174.68
CDR000007324,82149158681,PKG-001,350000000496126,2023-07-24 20:01:00,3G,1817.12
CDR000007325,81126836417,PKG-005,350000000007582,2023-10-17 11:32:00,4G,1078.49
CDR000007326,81128596600,PKG-006,350000000372388,2023-04-24 01:39:00,4G,14.67
CDR000007327,81253725875,PKG-005,350000000452801,2023-10-14 05:11:00,5G,1903.46
CDR000007328,81253584210,PKG-002,350000000005501,2023-09-09 21:19:00,5G,882.99
CDR000007329,82112108400,PKG-006,350000000587925,2023-06-12 00:21:00,4G,1796.85
CDR000007330,82163729058,PKG-005,350000000732511,2023-03-28 19:47:00,4G,236.4
CDR000007331,82129806817,PKG-010,350000000004381,2023-03-24 07:51:00,4G,1583.59
CDR000007332,85286028833,PKG-008,350000000866621,2023-05-15 06:25:00,4G,1787.52
CDR000007333,81281717420,PKG-007,350000000008124,2023-09-29 00:58:00,4G,1593.38
CDR000007334,82116731022,PKG-004,350000009999999,2023-08-14 02:03:00,3G,1016.13
CDR000007335,82150869206,PKG-009,350000000003821,2023-09-30 16:17:00,3G,1855.36
CDR000007336,85278083220,PKG-005,350000000423478,2023-06-23 15:00:00,4G,710.79
CDR000007337,82178241788,PKG-006,350000000002697,2023-08-14 09:29:00,4G,1440.97
CDR000007338,82246686056,PKG-005,350000000054201,2023-11-02 19:04:00,5G,1858.84
CDR000007339,85240141140,PKG-001,350000000006717,2023-08-16 01:57:00,4G,1511.77
CDR000007340,85298609633,PKG-005,350000000995544,2023-10-02 09:31:00,4G,175.87
CDR000007341,82148915223,PKG-010,350000000006924,2023-02-12 16:37:00,4G,1184.49
CDR000007342,81257672221,PKG-002,350000000007780,2023-02-25 12:58:00,5G,991.72
CDR000007343,82137355117,PKG-001,350000000656984,2023-08-07 14:16:00,4G,1317.84
CDR000007344,81164961302,PKG-009,350000000006992,2023-02-18 05:17:00,5G,599.69
CDR000007345,82228071466,PKG-003,350000000456657,2023-05-12 10:06:00,4G,1758.77
CDR000007346,82269080238,PKG-009,350000000649113,2023-08-10 17:37:00,4G,1015.36
CDR000007347,82238374184,PKG-010,350000000002565,2023-02-18 16:45:00,3G,644.54
CDR000007348,82176987690,PKG-010,350000000005285,2023-12-08 12:05:00,5G,1831.8
CDR000007349,81123676908,PKG-006,350000000005329,2023-07-28 11:49:00,4G,75.12
CDR000007350,82131297862,PKG-007,350000000003908,2023-08-27 08:22:00,4G,778.91
CDR000007351,82253199182,PKG-009,350000009999999,2023-05-08 21:36:00,4G,596.24
CDR000007352,82244271010,PKG-005,350000009999999,2023-02-02 09:23:00,4G,1841.36
CDR000007353,81189523367,PKG-008,350000000002786,2023-02-23 07:41:00,5G,267.84
CDR000007354,81114510286,PKG-009,350000000001475,2023-10-01 02:05:00,4G,359.02
CDR000007355,85228287195,PKG-008,350000000614635,2023-05-31 22:29:00,4G,1467.7
CDR000007356,81245476716,PKG-007,350000000007878,2023-11-23 12:18:00,5G,1725.72
CDR000007357,82260273856,PKG-002,350000000006851,2023-07-31 14:31:00,3G,506.97
CDR000007358,82297774621,PKG-001,350000000062828,2023-04-27 01:32:00,4G,43.58
CDR000007359,85295708510,PKG-009,350000000002219,2023-05-01 09:36:00,5G,840.56
CDR000007360,81220443214,PKG-007,350000000007675,2023-06-12 07:15:00,4G,699.73
CDR000007361,82273519315,PKG-009,350000000004923,2023-11-29 02:31:00,4G,1079.68
CDR000007362,82115776262,PKG-002,350000000007003,2023-05-20 19:46:00,3G,1459.85
CDR000007363,82154779260,PKG-006,350000000002427,2023-12-01 05:41:00,3G,1882.76
CDR000007364,85251459414,PKG-001,350000000008866,2023-02-12 04:43:00,3G,715.88
CDR000007365,81241085059,PKG-004,350000000006222,2023-04-28 20:50:00,3G,778.63
CDR000007366,81284896123,PKG-005,350000000283443,2023-05-27 20:22:00,4G,1731.34
CDR000007367,82256937743,PKG-008,350000000005120,2023-01-14 04:30:00,4G,1548.17
CDR000007368,81194939201,PKG-006,350000000004960,2023-03-30 16:31:00,4G,204.0
CDR000007369,81286420083,PKG-010,350000000008180,2023-06-28 14:18:00,4G,1747.12
CDR000007370,82231237698,PKG-002,350000000007548,2023-09-04 13:50:00,4G,657.76
CDR000007371,82251078682,PKG-007,350000000006584,2023-09-27 13:06:00,4G,1977.68
CDR000007372,85266731541,PKG-007,350000000063045,2023-08-13 19:39:00,5G,1618.5
CDR000007373,85233673455,PKG-001,350000000001646,2023-02-20 12:35:00,4G,333.99
CDR000007374,82261181634,PKG-007,350000000007549,2023-03-10 17:56:00,4G,1754.58
CDR000007375,82174949226,PKG-002,350000000003971,2023-05-14 03:29:00,4G,1119.62
CDR000007376,85240835335,PKG-002,350000000001722,2023-08-11 00:22:00,4G,871.82
CDR000007377,85259203202,PKG-006,350000000007831,2023-08-08 14:02:00,4G,213.75
CDR000007378,82134272646,PKG-002,350000000007971,2023-07-12 21:15:00,4G,390.97
CDR000007379,81148088705,PKG-002,350000000006072,2023-05-15 22:25:00,4G,398.68
CDR000007380,81195828210,PKG-006,350000000007936,2023-04-05 17:37:00,4G,1467.59
CDR000007381,82272011620,PKG-006,350000000002309,2023-08-10 08:09:00,4G,1973.84
CDR000007382,82223584420,PKG-001,350000000124704,2023-04-06 20:42:00,4G,150.97
CDR000007383,82286385716,PKG-007,350000000002075,2023-03-25 09:38:00,4G,649.03
CDR000007384,85219090987,PKG-007,350000000003648,2023-10-04 04:14:00,4G,1049.06
CDR000007385,85244410088,PKG-002,350000000007750,2023-05-28 00:11:00,5G,1674.45
CDR000007386,81294441337,PKG-003,350000000973142,2023-05-04 04:03:00,4G,1438.28
CDR000007387,82153820574,PKG-002,350000000722115,2023-08-25 21:06:00,5G,873.83
CDR000007388,82284818013,PKG-010,350000000310935,2023-06-18 12:30:00,4G,802.57
CDR000007389,82154320116,PKG-007,350000009999999,2023-06-01 13:30:00,3G,1748.87
CDR000007390,81166083065,PKG-003,350000000044808,2023-01-11 22:54:00,3G,132.53
CDR000007391,82263800406,PKG-006,350000009999999,2023-05-22 19:56:00,3G,1170.19
CDR000007392,85298184082,PKG-009,350000000005225,2023-06-18 11:22:00,4G,703.56
CDR000007393,85225726605,PKG-007,350000000001242,2023-08-23 08:30:00,4G,254.37
CDR000007394,82194376862,PKG-010,350000000005313,2023-09-07 19:57:00,4G,1410.58
CDR000007395,82240923469,PKG-003,350000000003677,2023-03-05 15:13:00,4G,1292.75
CDR000007396,82161463407,PKG-009,350000009999999,2023-10-10 08:29:00,3G,1784.76
CDR000007397,81211342686,PKG-006,350000000782316,2023-10-05 19:25:00,4G,1521.94
CDR000007398,81262473485,PKG-003,350000000004898,2023-10-18 17:02:00,5G,969.91
CDR000007399,81275309817,PKG-001,350000000004778,2023-02-02 09:07:00,4G,1267.38
CDR000007400,82175624114,PKG-007,350000000005799,2023-09-06 19:33:00,4G,411.3
CDR000007402,85217947174,PKG-009,350000000005287,2023-09-22 07:58:00,4G,226.3
CDR000007403,82293844875,PKG-001,350000000007186,2023-04-08 05:48:00,4G,496.72
CDR000007404,85299999628,PKG-007,350000000003730,2023-06-01 20:44:00,3G,2012.95
CDR000007405,85217879691,PKG-010,350000000007154,2023-06-22 13:26:00,4G,1378.33
CDR000007406,85279628167,PKG-002,350000000004569,2023-06-03 12:21:00,5G,1948.24
CDR000007407,85240945214,PKG-002,350000000008576,2023-03-31 00:54:00,4G,1331.15
CDR000007408,82175404896,PKG-008,350000000007580,2023-08-17 13:03:00,4G,214.59
CDR000007409,85253647818,PKG-010,350000009999999,2023-10-25 07:09:00,5G,893.53
CDR000007410,81191337502,PKG-007,350000000004430,2023-02-19 22:42:00,4G,729.33
CDR000007411,82266232904,PKG-010,350000000004626,2023-06-16 02:37:00,5G,280.88
CDR000007412,82143190192,PKG-007,350000000005340,2023-07-04 16:56:00,4G,746.8
CDR000007413,81230819758,PKG-009,350000000001376,2023-08-31 10:10:00,3G,301.71
CDR000007414,81189602308,PKG-002,350000000041227,2023-02-07 06:33:00,4G,1530.19
CDR000007415,82295177337,PKG-008,350000000004208,2023-06-04 07:56:00,4G,439.87
CDR000007416,82167745358,PKG-005,350000000003922,2023-05-16 01:06:00,4G,1884.35
CDR000007417,81228252605,PKG-010,350000000545070,2023-04-10 07:02:00,4G,299.06
CDR000007418,85261590104,PKG-010,350000000006658,2023-01-26 00:21:00,5G,1553.09
CDR000007419,81126159885,PKG-006,350000000130111,2023-10-06 20:36:00,4G,420.65
CDR000007421,82248285958,PKG-010,350000000890831,2023-07-26 17:33:00,4G,836.22
CDR000007422,81199426843,PKG-006,350000000043969,2023-09-26 16:47:00,5G,1901.3
CDR000007423,82294956918,PKG-003,350000000002939,2023-08-10 02:18:00,4G,1016.67
CDR000007424,82224680845,PKG-009,350000000004416,2023-04-29 08:51:00,5G,705.35
CDR000007425,82186701512,PKG-001,350000000008184,2023-10-31 07:35:00,4G,861.34
CDR000007426,82137853124,PKG-001,350000000008503,2023-09-06 10:25:00,5G,1152.96
CDR000007427,81181408980,PKG-002,350000000353431,2023-12-16 05:24:00,4G,1782.25
CDR000007428,85226299305,PKG-009,350000000001669,2023-04-03 02:10:00,4G,1401.83
CDR000007429,82272941110,PKG-004,350000000008056,2023-02-04 22:48:00,4G,380.49
CDR000007430,81246462554,PKG-010,350000000283148,2023-05-23 10:07:00,5G,373.49
CDR000007431,81264954895,PKG-004,350000000008653,2023-08-15 19:31:00,4G,1234.23
CDR000007432,82234899735,PKG-001,350000000008429,2023-01-31 15:00:00,4G,806.84
CDR000007433,81184831256,PKG-006,350000000008063,2023-09-09 06:56:00,3G,958.21
CDR000007434,81114111041,PKG-004,350000000006098,2023-03-28 09:06:00,3G,1183.64
CDR000007435,81260801887,PKG-003,350000000005379,2023-07-14 02:43:00,5G,159.26
CDR000007436,85284025550,PKG-008,350000000401796,2023-07-23 15:02:00,3G,591.07
CDR000007437,82152641231,PKG-003,350000000001365,2023-09-06 20:56:00,4G,1189.24
CDR000007438,81259799712,PKG-004,350000000005618,2023-03-02 21:08:00,4G,1237.75
CDR000007439,85232969776,PKG-002,350000000002673,2023-08-10 19:32:00,5G,1507.37
CDR000007440,81137372122,PKG-008,350000000002604,2023-02-13 22:31:00,4G,1335.1
CDR000007441,85245832874,PKG-008,350000000006066,2023-04-08 19:36:00,3G,1506.41
CDR000007442,81259838183,PKG-005,350000000003279,2023-09-03 03:24:00,4G,168.65
CDR000007443,82238806057,PKG-008,350000000002574,2023-05-07 05:45:00,4G,893.24
CDR000007444,81193136670,PKG-006,350000000001603,2023-02-20 21:19:00,4G,1297.36
CDR000007445,82180819544,PKG-004,350000000006518,2023-05-17 12:57:00,4G,370.37
CDR000007446,81164248015,PKG-008,350000000005947,2023-01-22 12:19:00,4G,1698.1
CDR000007447,85217107643,PKG-007,350000009999999,2023-09-25 22:34:00,3G,999.68
CDR000007448,82270963575,PKG-006,350000000453412,2023-03-22 00:57:00,4G,141.39
CDR000007449,81269283107,PKG-007,350000000085109,2023-07-11 07:10:00,4G,1936.72
CDR000007450,82253992172,PKG-007,350000000006826,2023-12-15 12:16:00,4G,486.9
CDR000007451,81162764996,PKG-007,350000000005862,2023-12-04 14:27:00,4G,678.45
CDR000007452,81255474260,PKG-001,350000000673802,2023-10-30 14:28:00,5G,1687.89
CDR000007453,81262625556,PKG-010,350000000004211,2023-03-06 19:31:00,5G,1656.06
CDR000007454,85288813422,PKG-002,350000000002830,2023-10-30 13:04:00,4G,608.5
CDR000007455,82118430088,PKG-007,350000000008809,2023-08-21 14:09:00,4G,521.38
CDR000007456,81154098783,PKG-004,350000000006884,2023-08-17 07:52:00,3G,1978.4
CDR000007457,85218440046,PKG-007,350000000004794,2023-02-03 10:26:00,4G,556.43
CDR000007458,81163676093,PKG-008,350000000003658,2023-03-07 21:45:00,5G,1003.08
CDR000007459,82253546386,PKG-009,350000000001508,2023-07-29 13:48:00,5G,443.38
CDR000007460,81246668461,PKG-001,350000000004945,2023-09-12 15:37:00,5G,1893.13
CDR000007461,82112332627,PKG-008,350000000007614,2023-05-20 05:37:00,4G,1828.02
CDR000007462,85218360854,PKG-001,350000000005186,2023-10-30 14:07:00,4G,1711.38
CDR000007463,81264989152,PKG-007,350000000006479,2023-02-23 01:20:00,4G,1972.62
CDR000007464,82265702113,PKG-007,350000009999999,2023-04-09 06:46:00,4G,1849.85
CDR000007465,85229342525,PKG-007,350000000004647,2023-11-01 13:58:00,5G,1691.27
CDR000007466,81178479314,PKG-001,350000000001902,2023-04-29 14:00:00,4G,1633.73
CDR000007467,82229533341,PKG-004,350000000005671,2023-02-10 20:08:00,4G,1897.12
CDR000007468,85216441998,PKG-004,350000000919537,2023-05-06 12:22:00,4G,167.62
CDR000007469,81128214991,PKG-009,350000000572598,2023-08-20 04:07:00,3G,1961.47
CDR000007470,81195612303,PKG-004,350000000277494,2023-05-25 03:29:00,4G,1215.59
CDR000007471,81118209154,PKG-006,350000000003421,2023-05-24 19:11:00,4G,1188.1
CDR000007472,81167592097,PKG-008,350000000238447,2023-03-31 08:33:00,4G,244.98
CDR000007474,81213518336,PKG-008,350000000006552,2023-02-24 13:42:00,4G,1082.96
CDR000007475,81166712534,PKG-005,350000000006905,2023-06-01 13:18:00,3G,1143.35
CDR000007476,81214522729,PKG-008,350000000004059,2023-05-26 06:06:00,4G,841.92
CDR000007477,82236268115,PKG-004,350000000007329,2023-11-15 14:24:00,4G,1346.53
CDR000007478,82119727080,PKG-006,350000000630063,2023-04-18 08:08:00,4G,1250.9
CDR000007479,85281454167,PKG-005,350000000883888,2023-09-30 02:50:00,5G,914.31
CDR000007480,81138205174,PKG-008,350000000003497,2023-08-20 09:06:00,4G,1074.27
CDR000007481,85240626071,PKG-008,350000000008172,2023-09-22 06:09:00,4G,1880.5
CDR000007482,82164360662,PKG-007,350000000006732,2023-07-26 01:41:00,5G,1564.22
CDR000007483,82298956179,PKG-007,350000000332257,2023-04-16 07:18:00,3G,240.61
CDR000007484,85268843808,PKG-010,350000009999999,2023-04-27 21:18:00,4G,1537.84
CDR000007485,82194967420,PKG-003,350000000004319,2023-10-27 03:46:00,4G,496.0
CDR000007486,82147566743,PKG-006,350000000003345,2023-10-13 11:26:00,3G,699.32
CDR000007487,81233462058,PKG-010,350000000004324,2023-08-24 22:06:00,4G,1943.08
CDR000007488,81149866133,PKG-006,350000000001922,2023-11-12 08:39:00,4G,754.31
CDR000007489,82295297697,PKG-008,350000000006168,2023-11-07 15:05:00,4G,801.16
CDR000007490,81196017964,PKG-006,350000000005708,2023-09-03 01:54:00,4G,1546.3
CDR000007491,82258114581,PKG-003,350000000007131,2023-06-16 19:01:00,4G,1362.84
CDR000007492,81111391543,PKG-008,350000000001250,2023-10-29 17:57:00,4G,1924.96
CDR000007493,85230141401,PKG-010,350000000005658,2023-08-31 09:31:00,5G,1224.2
CDR000007494,82111904246,PKG-010,350000000995222,2023-07-20 04:25:00,4G,1096.09
CDR000007495,81162954206,PKG-008,350000000005594,2023-03-19 17:28:00,3G,1669.89
CDR000007496,82113037415,PKG-006,350000000004282,2023-07-22 04:03:00,4G,1753.36
CDR000007497,81137980552,PKG-002,350000000005226,2023-08-14 22:02:00,5G,61.15
CDR000007498,85268279252,PKG-006,350000000632737,2023-09-01 05:42:00,4G,198.53
CDR000007499,85266398342,PKG-001,350000000007352,2023-11-06 05:50:00,5G,19.32
CDR000007500,81229205387,PKG-006,350000000001378,2023-08-22 07:50:00,5G,1876.76
CDR000007501,85234587380,PKG-005,350000000007354,2023-08-16 01:44:00,5G,1413.4
CDR000007502,82195567654,PKG-010,350000000005968,2023-08-25 05:44:00,3G,1221.39
CDR000007503,81223187375,PKG-009,350000000936041,2023-02-23 22:41:00,4G,564.44
CDR000007504,82152989961,PKG-008,350000000008470,2023-10-09 10:29:00,5G,318.16
CDR000007505,81132241536,PKG-001,350000000008158,2023-11-04 06:00:00,3G,1463.46
CDR000007506,81147144017,PKG-002,350000000449344,2023-05-13 10:28:00,3G,1039.19
CDR000007508,85288466475,PKG-002,350000000378691,2023-10-02 21:44:00,3G,499.84
CDR000007509,82269009495,PKG-007,350000000048227,2023-08-01 20:51:00,4G,1890.46
CDR000007510,82252016122,PKG-009,350000000003662,2023-03-13 13:26:00,4G,910.61
CDR000007511,85231716429,PKG-002,350000000003749,2023-06-07 18:55:00,4G,890.45
CDR000007512,81139692916,PKG-005,350000000004222,2023-05-05 07:54:00,4G,1169.97
CDR000007513,81262266008,PKG-002,350000000005876,2023-05-19 19:07:00,5G,346.14
CDR000007514,85288775755,PKG-007,350000000956815,2023-10-22 17:31:00,4G,1213.81
CDR000007515,85249770107,PKG-007,350000000004450,2023-10-08 09:26:00,4G,1330.7
CDR000007516,82157636810,PKG-004,350000000002871,2023-09-19 08:56:00,4G,1684.55
CDR000007517,85214986318,PKG-008,350000000005273,2023-05-14 06:20:00,5G,1969.92
CDR000007518,85277617846,PKG-005,350000000007865,2023-06-16 06:56:00,4G,1175.85
CDR000007519,81269203658,PKG-004,350000000006126,2023-07-03 07:35:00,3G,761.31
CDR000007520,85254465979,PKG-009,350000000392976,2023-03-10 10:08:00,5G,1073.11
CDR000007521,85246450295,PKG-006,350000000104941,2023-06-24 22:50:00,3G,1415.62
CDR000007523,82233606939,PKG-009,350000000008056,2023-06-29 12:53:00,3G,1391.61
CDR000007524,81194466666,PKG-008,350000000007461,2023-10-04 06:07:00,4G,369.34
